1000	7.9154968262e-05
2000	2.3293495178e-04
3000	2.6988983154e-04
4000	3.2091140747e-04
5000	4.3010711670e-04
6000	5.9604644775e-04
7000	6.9403648376e-04
8000	7.1692466736e-04
9000	7.4195861816e-04
10000	7.4720382690e-04
11000	8.6212158203e-04
12000	1.0008811951e-03
13000	1.0988712311e-03
14000	2.6168823242e-03
15000	1.1281967163e-03
16000	1.1088848114e-03
17000	1.4669895172e-03
18000	1.4870166779e-03
19000	1.6670227051e-03
20000	1.3370513916e-03
21000	1.4150142670e-03
22000	2.0599365234e-03
23000	1.9187927246e-03
24000	1.6381740570e-03
25000	1.8188953400e-03
26000	1.8050670624e-03
27000	1.8570423126e-03
28000	2.3519992828e-03
29000	1.9879341125e-03
30000	2.0730495453e-03
31000	2.2859573364e-03
32000	2.2010803223e-03
33000	2.2900104523e-03
34000	2.3620128632e-03
35000	2.4480819702e-03
36000	2.5289058685e-03
37000	2.6938915253e-03
38000	2.6650428772e-03
39000	2.7539730072e-03
40000	2.8071403503e-03
41000	2.8600692749e-03
42000	2.9721260071e-03
43000	3.3950805664e-03
44000	3.1800270081e-03
45000	3.2050609589e-03
46000	3.2939910889e-03
47000	3.5359859467e-03
48000	4.1379928589e-03
49000	3.8721561432e-03
50000	3.5748481750e-03
51000	4.1279792786e-03
52000	3.7550926208e-03
53000	3.8230419159e-03
54000	3.9100646973e-03
55000	4.0559768677e-03
56000	4.0578842163e-03
57000	4.1060447693e-03
58000	4.1780471802e-03
59000	4.2769908905e-03
60000	4.3871402740e-03
61000	4.4469833374e-03
62000	4.5239925385e-03
63000	4.5800209045e-03
64000	4.7471523285e-03
65000	4.7049522400e-03
66000	4.9049854279e-03
67000	4.8840045929e-03
68000	5.0292015076e-03
69000	5.0621032715e-03
70000	5.1379203796e-03
71000	5.6440830231e-03
72000	6.3669681549e-03
73000	6.2401294708e-03
74000	5.8610439301e-03
75000	6.8678855896e-03
76000	5.9900283813e-03
77000	6.7849159241e-03
78000	6.1800479889e-03
79000	6.8240165710e-03
80000	7.0588588715e-03
81000	6.3540935516e-03
82000	8.3150863647e-03
83000	1.0844945908e-02
84000	9.6549987793e-03
85000	7.9970359802e-03
86000	6.4051151276e-03
87000	6.8159103394e-03
88000	6.5989494324e-03
89000	6.6900253296e-03
90000	6.7830085754e-03
91000	6.8280696869e-03
92000	6.9391727448e-03
93000	7.0910453796e-03
